stocksymbol,time,quantity,price
s24688,3875,4827,450
s54765,3876,7808,431
s3186,3877,3308,225
s20301,3878,6670,432
s63720,3879,3535,461
s19754,3880,4179,427
s21461,3881,8051,258
s50385,3882,8856,353
s5086,3883,3196,277
s3406,3884,1421,391
s22463,3885,5079,125
s58523,3886,6507,145
s62839,3887,7579,191
s57093,3888,9188,223
s34821,3889,9435,274
s22571,3890,418,380
s43731,3891,3219,453
s58024,3892,716,360
s47722,3893,5505,370
s41029,3894,6245,429
s14384,3895,310,251
s11612,3896,6376,448
s15830,3897,1557,271
s21172,3898,7431,425
s24549,3899,7840,143
s32148,3900,5149,341
s19503,3901,3127,66
s43962,3902,2481,102
s16287,3903,8047,371
s39510,3904,5333,452
s44613,3905,4294,97
s41393,3906,2298,177
s34509,3907,7633,216
s27221,3908,6353,357
s69672,3909,4099,455
s43114,3910,9570,425
s69655,3911,1726,85
s47677,3912,5716,475
s29715,3913,6850,277
s33326,3914,7985,146
s27192,3915,7697,483
s41262,3916,6580,377
s32515,3917,1969,160
s14382,3918,3551,341
s42849,3919,917,196
s53887,3920,5983,471
s1964,3921,3620,494
s39163,3922,5302,214
s12186,3923,903,409
s12225,3924,3428,56
s15457,3925,9609,427
s56479,3926,265,494
s65293,3927,466,174
s38663,3928,1327,471
s4392,3929,9847,113
s50990,3930,8563,295
s54587,3931,5197,354
s52679,3932,9521,450
s64795,3933,1168,97
s1426,3934,5275,243
s56534,3935,9785,466
s22080,3936,9383,241
s58927,3937,6512,191
s4574,3938,9839,463
s17913,3939,6181,100
s22050,3940,5406,76
s28159,3941,3181,133
s9604,3942,1263,276
s18542,3943,9454,122
s47672,3944,1066,297
s41437,3945,9385,243
s31785,3946,294,256
s54850,3947,2736,187
s30170,3948,2840,111
s2063,3949,9810,458
s34413,3950,1147,106
s11048,3951,5723,281
s26646,3952,2111,220
s11619,3953,9075,84
s21221,3954,888,353
s54748,3955,3864,468
s60634,3956,9076,144
s29512,3957,5349,464
s15537,3958,2403,264
s61499,3959,6813,388
s30414,3960,7126,212
s33328,3961,1743,350
s58039,3962,9680,278
s40177,3963,3774,252
s38903,3964,5863,423
s5695,3965,5342,359
s39785,3966,1196,364
s22021,3967,7856,367
s37057,3968,6488,457
s51845,3969,3445,409
s5992,3970,2127,194
s55298,3971,7788,126
s25768,3972,9716,151
s44088,3973,1000,133
s48249,3974,5264,366
s25111,3975,3144,210
s2988,3976,7441,142
s52850,3977,2746,241
s37201,3978,1431,362
s68944,3979,7523,405
s22713,3980,1414,325
s9167,3981,7047,422
s19924,3982,8220,163
s5006,3983,146,74
s23929,3984,1277,362
s24606,3985,2559,256
s20581,3986,9234,155
s5849,3987,1086,460
s31066,3988,5653,382
s32911,3989,3982,496
s6086,3990,369,96
s64891,3991,2086,336
s62151,3992,6966,491
s4865,3993,7542,444
s44858,3994,5380,150
s62925,3995,7552,112
s63333,3996,9691,427
s9469,3997,9886,248
s28006,3998,2772,260
s42974,3999,9055,422
s39949,4000,4883,371
s18697,4001,4750,380
s67816,4002,9627,252
s30790,4003,6320,116
s50713,4004,1155,429
s20359,4005,4152,218
s59117,4006,9154,70
s55444,4007,3350,396
s61248,4008,1276,91
s69682,4009,4096,382
s41409,4010,1610,371
s44175,4011,6992,261
s44902,4012,2157,461
s69666,4013,3255,432
s10254,4014,6194,224
s3401,4015,1171,102
s14045,4016,8275,142
s51408,4017,4561,445
s9843,4018,1854,170
s30597,4019,7127,265
s8001,4020,4866,343
s22832,4021,6247,102
s47427,4022,7017,371
s32080,4023,9340,288
s26956,4024,6333,442
s33072,4025,3970,347
s66981,4026,2512,170
s66520,4027,1912,118
s16764,4028,9686,280
s43732,4029,9675,357
s16954,4030,7657,257
s11144,4031,2827,213
s55362,4032,5782,211
s59316,4033,4960,65
s14562,4034,2074,264
s64564,4035,361,429
s4590,4036,7062,276
s9705,4037,3960,128
s35195,4038,9413,331
s52550,4039,4911,288
s43524,4040,4810,298
s62583,4041,2030,258
s63477,4042,8268,241
s6401,4043,2724,240
s7760,4044,2679,162
s30626,4045,5678,160
s39830,4046,8463,159
s19992,4047,244,107
s53814,4048,3879,352
s15816,4049,4208,268
s11346,4050,3697,270
s35188,4051,2614,222
s67596,4052,6648,333
s39267,4053,3432,118
s2269,4054,8990,204
s31491,4055,8507,169
s55016,4056,7655,471
s30136,4057,9634,362
s13299,4058,9147,338
s54020,4059,7010,50
s19954,4060,7042,344
s49592,4061,4007,352
s11725,4062,8785,411
s56027,4063,2055,354
s40165,4064,8355,404
s31449,4065,5397,219
s31257,4066,1026,412
s32635,4067,7622,453
s18333,4068,9567,292
s39702,4069,6034,84
s27159,4070,4512,139
s56420,4071,6943,290
s62245,4072,9866,212
s15033,4073,7902,129
s7328,4074,9483,157
s67871,4075,7108,234
s69549,4076,3824,165
s31370,4077,8503,182
s13654,4078,853,271
s28406,4079,6012,412
s44247,4080,7560,373
s34360,4081,578,217
s63426,4082,1558,462
s14075,4083,1636,316
s19070,4084,9784,175
s68202,4085,7466,358
s11144,4086,6213,217
s43390,4087,5586,408
s14467,4088,9499,392
s36066,4089,2474,498
s49295,4090,1382,94
s64919,4091,6888,108
s67322,4092,1575,394
s14948,4093,7894,403
s23218,4094,6424,231
s45451,4095,2787,300
s66429,4096,7893,151
s1574,4097,1007,115
s63716,4098,7003,125
s18282,4099,5313,110
s32347,4100,2020,192
s56508,4101,3860,268
s12617,4102,6883,58
s51739,4103,2145,174
s30145,4104,360,159
s66236,4105,5025,486
s37121,4106,9594,480
s41909,4107,6673,214
s23601,4108,9552,365
s51891,4109,8124,388
s15862,4110,4278,489
s62067,4111,131,259
s68925,4112,4389,96
s2046,4113,3053,259
s32674,4114,3860,410
s63526,4115,1181,371
s37720,4116,7888,283
s49301,4117,9634,86
s34923,4118,5473,227
s36969,4119,454,379
s40525,4120,4621,369
s11770,4121,6997,138
s38489,4122,4160,62
s55299,4123,4660,172
s24474,4124,1961,61
s54729,4125,5443,111
s39544,4126,541,142
s20465,4127,5207,179
s10758,4128,3838,462
s46851,4129,1593,224
s33828,4130,9070,221
s46705,4131,8057,492
s33960,4132,8046,347
s30616,4133,2121,244
s54005,4134,1296,491
s25168,4135,4515,128
s67335,4136,515,203
s8226,4137,5753,498
s26630,4138,1643,111
s7969,4139,7090,216
s24031,4140,3044,486
s68702,4141,1460,92
s5473,4142,7327,322
s56039,4143,5605,343
s842,4144,512,59
s31653,4145,173,310
s1029,4146,4610,330
s33524,4147,5685,255
s21948,4148,7826,152
s18738,4149,530,109
s60462,4150,4223,164
s50797,4151,2677,207
s20846,4152,4377,432
s3752,4153,8425,153
s34268,4154,1961,245
s48504,4155,5564,392
s32121,4156,2795,498
s11163,4157,5383,98
s51387,4158,3063,193
s35357,4159,1479,75
s64420,4160,1326,141
s31871,4161,2543,214
s13882,4162,8616,347
s47645,4163,7566,415
s4536,4164,5801,261
s13966,4165,8408,387
s12784,4166,8480,204
s29584,4167,2388,147
s60268,4168,2981,450
s41438,4169,846,440
s66485,4170,8573,474
s29825,4171,8085,321
s48768,4172,1310,472
s34268,4173,7655,246
s29742,4174,4514,99
s22035,4175,2202,398
s42136,4176,375,350
s32460,4177,4768,479
s3041,4178,3934,363
s46461,4179,7312,181
s66781,4180,2766,456
s12463,4181,5723,113
s5919,4182,2889,359
s44492,4183,5986,147
s65777,4184,9737,327
s5933,4185,2080,307
s55789,4186,743,268
s60170,4187,6393,392
s17017,4188,5080,373
s8643,4189,4366,138
s23880,4190,1854,484
s50212,4191,6657,325
s54555,4192,332,474
s44741,4193,3753,262
s24102,4194,7895,167
s40290,4195,1549,473
s13791,4196,6715,423
s57733,4197,652,442
s67811,4198,3119,201
s52588,4199,2871,235
s22284,4200,3684,355
s26085,4201,671,248
s53810,4202,9827,450
s50158,4203,8249,160
s60664,4204,9432,381
s37232,4205,880,450
s29709,4206,4466,319
s45285,4207,4496,421
s49424,4208,1970,411
s31625,4209,7890,294
s33142,4210,3775,438
s41710,4211,8055,133
s625,4212,972,371
s62789,4213,5143,348
s47895,4214,4489,112
s53013,4215,2606,463
s49946,4216,7358,306
s66325,4217,1124,385
s43024,4218,8309,83
s46439,4219,7606,379
s52154,4220,9266,193
s31743,4221,1168,158
s14162,4222,6933,346
s68923,4223,6709,316
s21119,4224,1541,162
s49388,4225,8236,306
s57256,4226,5884,475
s32325,4227,9104,386
s12613,4228,1651,241
s31560,4229,5854,251
s64087,4230,5467,487
s43774,4231,4562,143
s69538,4232,7285,322
s41948,4233,5450,152
s16550,4234,6704,451
s920,4235,3862,316
s27183,4236,2841,151
s15326,4237,5604,122
s41436,4238,7496,206
s44233,4239,2919,191
s64442,4240,274,467
s20585,4241,2619,447
s6707,4242,1920,356
s7258,4243,3057,195
s65615,4244,326,177
s49241,4245,1990,82
s35765,4246,3580,105
s1903,4247,8770,263
s63307,4248,2481,227
s35667,4249,3348,69
s50744,4250,7531,202
s2499,4251,5566,358
s47821,4252,4690,295
s16044,4253,5759,138
s16840,4254,6920,268
s41998,4255,9415,485
s53464,4256,5793,105
s68502,4257,2519,391
s61355,4258,806,97
s39682,4259,7927,164
s11995,4260,9727,461
s39657,4261,4810,324
s19419,4262,6966,255
s12178,4263,2537,433
s33815,4264,9719,415
s69979,4265,1658,298
s56859,4266,5126,494
s24926,4267,8649,199
s7368,4268,5152,337
s68945,4269,4150,186
s57640,4270,3932,181
s12190,4271,4686,432
s58711,4272,305,409
s49535,4273,7860,494
s18904,4274,497,389
s55828,4275,3978,142
s62389,4276,9073,412
s52564,4277,4913,381
s57283,4278,8495,157
s51382,4279,1190,101
s5693,4280,5214,178
s36813,4281,507,297
s50263,4282,9150,166
s21387,4283,9555,205
s13537,4284,5269,423
s31838,4285,2659,192
s65081,4286,9329,181
s25723,4287,7455,209
s50968,4288,8131,63
s69621,4289,1501,359
s14105,4290,5097,180
s19522,4291,2506,410
s54706,4292,4034,162
s43841,4293,3584,72
s62799,4294,5993,338
s13317,4295,7739,56
s37334,4296,1998,133
s55853,4297,4301,138
s43792,4298,7234,439
s17483,4299,9717,198
s16691,4300,1183,377
s17310,4301,2180,267
s14965,4302,1423,371
s61844,4303,5962,375
s27037,4304,4701,314
s54459,4305,8158,151
s27700,4306,6628,328
s48940,4307,2179,89
s67628,4308,998,209
s11526,4309,6307,235
s3488,4310,5358,364
s4467,4311,6728,178
s25210,4312,2662,189
s60871,4313,9503,310
s36265,4314,5590,217
s1827,4315,7035,426
s67495,4316,3379,247
s18867,4317,6761,431
s21432,4318,4041,107
s58897,4319,6265,312
s26837,4320,8662,187
s19527,4321,6416,405
s35223,4322,7578,255
s15476,4323,3930,470
s32373,4324,3037,150
s59870,4325,1339,329
s42849,4326,421,199
s61877,4327,9786,159
s12477,4328,2859,299
s45674,4329,4959,339
s8942,4330,4925,314
s56528,4331,9483,191
s28073,4332,4452,248
s11291,4333,1483,107
s39179,4334,195,326
s6393,4335,1994,311
s57310,4336,1235,498
s26506,4337,4663,91
s8305,4338,7459,460
s23249,4339,2096,213
s8059,4340,6143,409
s39360,4341,5631,258
s3783,4342,5170,167
s54812,4343,9276,428
s28274,4344,1109,156
s55326,4345,9754,70
s61873,4346,9730,481
s24028,4347,4061,196
s21336,4348,171,256
s52249,4349,6469,134
s17447,4350,730,174
s47262,4351,1002,138
s38483,4352,4869,54
s29826,4353,512,294
s54954,4354,936,404
s30373,4355,9174,324
s64890,4356,6128,349
s41136,4357,6887,460
s23552,4358,2560,413
s44486,4359,1371,101
s16446,4360,1711,404
s902,4361,9594,178
s13712,4362,5729,312
s12105,4363,3390,457
s57253,4364,5506,66
s61610,4365,9548,90
s59249,4366,5128,54
s69544,4367,151,154
s57418,4368,8482,323
s49751,4369,6931,307
s13981,4370,2038,451
s51237,4371,7555,221
s6986,4372,2526,346
s49815,4373,577,406
s13677,4374,4873,368
s25992,4375,1978,145
s21539,4376,7471,497
s687,4377,6061,146
s40839,4378,9961,92
s47907,4379,6064,369
s50793,4380,4301,400
s53988,4381,5311,454
s66221,4382,4165,160
s30421,4383,567,397
s64378,4384,6403,194
s42877,4385,4629,299
s6115,4386,6445,321
s51840,4387,2224,214
s41004,4388,3389,57
s11736,4389,3002,423
s14364,4390,4129,186
s64583,4391,6160,458
s56502,4392,5357,115
s33589,4393,8573,223
s8827,4394,4995,472
s13708,4395,3163,54
s31814,4396,662,498
s4057,4397,7669,301
s56424,4398,2141,71
s32508,4399,7245,355
s33611,4400,4766,461
s5126,4401,5402,87
s50757,4402,3203,428
s14283,4403,5746,173
s10509,4404,4539,104
s18179,4405,5847,75
s35345,4406,7857,154
s63434,4407,6882,459
s67243,4408,2241,250
s36163,4409,7971,114
s48706,4410,545,462
s64351,4411,2211,355
s13433,4412,9254,361
s40036,4413,6844,244
s48254,4414,8919,332
s2630,4415,7322,415
s69974,4416,6974,137
s60674,4417,2689,266
s36848,4418,7146,224
s5935,4419,6553,351
s6350,4420,7502,380
s12318,4421,6576,459
s35648,4422,9865,211
s27341,4423,6500,303
s6896,4424,9774,374
s18363,4425,1426,324
s63048,4426,3776,112
s67902,4427,1134,89
s14100,4428,9183,311
s60439,4429,3595,77
s12752,4430,3040,73
s51648,4431,4649,363
s4400,4432,8218,331
s14820,4433,7706,197
s18562,4434,5088,270
s50896,4435,9240,206
s56110,4436,6484,196
s40346,4437,2824,373
s13494,4438,1554,179
s51996,4439,4011,381
s29434,4440,6139,352
s67844,4441,611,261
s55479,4442,1606,50
s14623,4443,3708,71
s9309,4444,8245,319
s11957,4445,9064,64
s60431,4446,6470,428
s4606,4447,595,470
s21148,4448,9401,331
s56393,4449,219,305
s9365,4450,9826,493
s58637,4451,8473,138
s24440,4452,5624,412
s53432,4453,1022,418
s40287,4454,1497,344
s41838,4455,6930,382
s44455,4456,9831,138
s56627,4457,7866,260
s11760,4458,598,90
s57055,4459,5847,443
s59267,4460,3799,241
s39479,4461,3856,315
s45298,4462,6800,346
s35848,4463,7295,462
s53651,4464,6353,268
s13093,4465,1381,65
s43376,4466,5454,400
s48623,4467,2832,480
s30065,4468,1757,65
s38109,4469,7927,237
s58688,4470,7548,411
s60190,4471,9859,401
s64403,4472,8296,330
s1148,4473,3620,51
s4250,4474,4345,252
s29654,4475,7932,445
s9198,4476,9027,422
s19583,4477,8566,464
s3673,4478,8784,322
s54539,4479,6254,264
s38921,4480,4502,412
s18325,4481,6532,429
s32392,4482,7389,487
s58821,4483,1130,178
s49915,4484,4991,456
s65093,4485,3959,174
s32735,4486,2263,402
s16864,4487,6809,279
s3820,4488,2671,212
s40355,4489,6990,201
s61856,4490,8939,426
s67620,4491,4841,226
s67904,4492,1715,411
s26028,4493,5041,64
s19232,4494,6609,77
s31005,4495,1391,271
s4405,4496,9267,434
s38144,4497,4033,206
s18521,4498,5641,375
s53277,4499,8874,129
s31448,4500,6227,104
s4137,4501,1826,85
s35553,4502,7183,372
s37889,4503,6936,70
s1680,4504,8595,426
s17477,4505,8699,319
s35852,4506,6530,158
s16082,4507,2904,99
s24085,4508,2848,374
s31654,4509,1619,214
s17014,4510,4863,428
s36531,4511,5038,474
s5863,4512,541,213
s59354,4513,1911,316
s23288,4514,768,180
s54148,4515,8298,304
s51782,4516,903,180
s46596,4517,6786,52
s1453,4518,791,173
s43781,4519,714,185
s67658,4520,2818,121
s8744,4521,2890,433
s49910,4522,9736,442
s57543,4523,6956,246
s43891,4524,400,461
s38089,4525,3129,256
s64717,4526,7199,388
s49071,4527,1601,469
s64169,4528,1287,267
s65858,4529,7276,442
s50199,4530,7813,237
s27251,4531,6021,215
s62322,4532,8478,423
s45518,4533,1840,278
s49113,4534,4962,216
s36172,4535,3985,83
s42616,4536,4581,222
s60445,4537,4654,128
s10461,4538,5376,254
s47650,4539,8933,388
s33416,4540,1024,332
s34897,4541,6126,427
s23334,4542,7307,212
s15588,4543,9446,345
s50938,4544,9645,278
s5422,4545,4941,258
s27600,4546,2714,284
s33978,4547,5038,256
s58013,4548,6319,92
s48983,4549,8128,379
s29039,4550,1131,296
s47357,4551,6595,130
s23555,4552,9200,192
s52961,4553,7312,322
s64816,4554,7908,302
s4161,4555,4919,140
s69108,4556,961,232
s12004,4557,232,193
s48834,4558,3845,226
s30568,4559,4313,332
s56743,4560,1026,485
s57571,4561,5462,253
s42794,4562,7630,98
s18451,4563,1982,151
s11813,4564,9557,440
s60344,4565,8069,261
s67877,4566,7847,66
s10550,4567,6639,333
s28500,4568,7933,454
s23075,4569,2153,372
s56182,4570,5083,202
s24878,4571,9568,302
s14920,4572,6630,414
s57336,4573,5929,70
s35193,4574,8140,96
s22738,4575,7012,97
s23831,4576,7209,190
s48582,4577,2025,92
s28893,4578,1451,439
s22971,4579,4564,382
s3844,4580,6385,227
s28456,4581,4246,232
s4103,4582,2271,467
s41774,4583,6021,318
s27970,4584,356,381
s67357,4585,3905,296
s32951,4586,4234,91
s10731,4587,8795,296
s12228,4588,9602,77
s68123,4589,841,247
s29903,4590,820,372
s3959,4591,8809,348
s25353,4592,9395,52
s11923,4593,5030,79
s47849,4594,5482,147
s53899,4595,8016,388
s40583,4596,9919,282
s34500,4597,2562,152
s59268,4598,283,181
s13453,4599,5186,326
s52892,4600,3230,219
s58046,4601,4389,355
s69584,4602,6441,482
s65380,4603,7319,363
s29662,4604,3344,280
s2679,4605,9914,127
s1593,4606,4902,166
s19296,4607,6887,406
s10409,4608,225,381
s19732,4609,3679,325
s36428,4610,2196,315
s47466,4611,2939,413
s26356,4612,7460,177
s67950,4613,1048,396
s989,4614,7065,302
s35982,4615,3374,125
s23196,4616,6446,341
s35263,4617,3326,62
s54160,4618,1672,449
s44559,4619,4130,224
s69174,4620,8359,72
s23954,4621,9456,92
s8416,4622,3699,479
s22622,4623,4484,257
s47830,4624,2525,123
s45414,4625,9991,59
s2603,4626,7423,423
s60959,4627,3645,209
s27721,4628,6626,419
s13150,4629,4468,456
s67989,4630,5206,54
s533,4631,7752,492
s16396,4632,8424,298
s6048,4633,4363,67
s60517,4634,3327,94
s23236,4635,6829,364
s50527,4636,7789,456
s13214,4637,7093,453
s21057,4638,1062,73
s424,4639,3795,260
s54994,4640,6643,363
s14836,4641,787,137
s4716,4642,3816,353
s44523,4643,5846,402
s48222,4644,8492,398
s48788,4645,4648,170
s31649,4646,1573,83
s55516,4647,6272,345
s22752,4648,6456,341
s6335,4649,7782,198
s63843,4650,2615,361
s55963,4651,2279,200
s58470,4652,7236,422
s27511,4653,6832,148
s59252,4654,1347,258
s36148,4655,9675,423
s38243,4656,5748,154
s65746,4657,1469,481
s41209,4658,3834,379
s51396,4659,3118,68
s9975,4660,3263,235
s15140,4661,3058,450
s47400,4662,3568,115
s3455,4663,8919,75
s63647,4664,9951,332
s52520,4665,4247,366
s57307,4666,3843,347
s34292,4667,5944,286
s31660,4668,464,136
s29066,4669,8119,272
s65405,4670,7426,478
s62370,4671,7326,71
s4702,4672,415,454
s13580,4673,638,383
s25953,4674,4622,195
s3169,4675,9860,206
s10631,4676,5731,456
s525,4677,4232,242
s1271,4678,3490,360
s51407,4679,1420,129
s50541,4680,5344,402
s40046,4681,7809,417
s35842,4682,2673,146
s156,4683,1710,219
s68231,4684,5911,467
s61448,4685,9377,254
s17911,4686,3311,253
s38972,4687,9417,100
s22118,4688,7505,203
s38228,4689,1737,470
s53926,4690,4774,445
s3804,4691,1564,336
s13691,4692,6538,244
s44189,4693,4627,245
s31911,4694,2501,386
s483,4695,3733,172
s17510,4696,7076,313
s69783,4697,1361,135
s46533,4698,1396,499
s14783,4699,740,204
s6391,4700,8766,418
s7372,4701,1269,482
s1567,4702,372,301
s42479,4703,6963,316
s14192,4704,7306,111
s21206,4705,8402,94
s30960,4706,5764,477
s62038,4707,1931,290
s65852,4708,8955,112
s55405,4709,305,323
s50783,4710,1227,228
s20916,4711,7186,321
s38423,4712,3828,424
s3693,4713,8926,181
s29583,4714,1611,255
s9217,4715,7866,220
s36161,4716,8252,61
s8019,4717,6046,69
s17353,4718,5904,339
s4597,4719,1280,231
s26738,4720,763,283
s1405,4721,8576,51
s49163,4722,6497,340
s57550,4723,2102,87
s45146,4724,5222,358
s48973,4725,2488,162
s14466,4726,8997,234
s3737,4727,6263,172
s25262,4728,7517,208
s2125,4729,5166,108
s24507,4730,3041,226
s30230,4731,1118,417
s65276,4732,3095,413
s49120,4733,2223,493
s12885,4734,3110,179
s34066,4735,4639,293
s22757,4736,2107,224
s44373,4737,6072,410
s15255,4738,6403,460
s63359,4739,7460,221
s56981,4740,9072,223
s38563,4741,6927,367
s29917,4742,5612,364
s5358,4743,2774,75
s37348,4744,2484,326
s66093,4745,3870,125
s64136,4746,5511,290
s44561,4747,3289,394
s6464,4748,5767,336
s56576,4749,467,389
s11566,4750,5699,179
s20057,4751,5539,306
s32593,4752,5300,357
s54168,4753,7346,377
s29729,4754,989,241
s34698,4755,697,423
s44785,4756,3711,479
s23362,4757,5036,209
s33368,4758,330,354
s52062,4759,1070,103
s51792,4760,8104,325
s63890,4761,3564,238
s45218,4762,5214,152
s52955,4763,2846,165
s38074,4764,8599,96
s24061,4765,510,444
s38653,4766,7457,149
s40443,4767,2839,335
s38115,4768,5778,449
s13416,4769,8537,161
s61008,4770,264,356
s67247,4771,7144,116
s37351,4772,3641,494
s2859,4773,3791,158
s2721,4774,5544,235
s5743,4775,7335,250
s24809,4776,9977,247
s23124,4777,8205,258
s7383,4778,1798,475
s56762,4779,4399,150
s65926,4780,7270,452
s36024,4781,3922,124
s22891,4782,8592,204
s21005,4783,3548,263
s54623,4784,3232,390
s7899,4785,1959,52
s20347,4786,5194,110
s68065,4787,132,296
s33342,4788,7492,366
s33934,4789,3592,482
s38964,4790,3698,189
s56237,4791,9177,338
s58479,4792,5108,197
s43606,4793,5948,437
s42082,4794,1657,143
s54085,4795,1410,406
s17763,4796,4252,393
s34814,4797,9415,93
s69305,4798,4872,281
s27410,4799,5317,413
s25414,4800,8974,84
s17271,4801,3092,212
s69345,4802,2878,66
s20885,4803,1438,444
s41219,4804,2850,289
s32935,4805,6374,208
s45341,4806,5648,253
s37518,4807,688,86
s39409,4808,7404,470
s9748,4809,1077,452
s41489,4810,2448,433
s10528,4811,2457,215
s33847,4812,2253,157
s26563,4813,5077,395
s59410,4814,5944,403
s18349,4815,8239,282
s34316,4816,3755,191
s12959,4817,6831,225
s62290,4818,9876,122
s65676,4819,6765,498
s9076,4820,3473,313
s55808,4821,3553,218
s14504,4822,9977,334
s3124,4823,6845,189
s4680,4824,8757,432
s26778,4825,3692,134
s17061,4826,3203,172
s33502,4827,3519,132
s32356,4828,6805,188
s12573,4829,8932,279
s15045,4830,7403,288
s513,4831,4130,96
s23666,4832,8237,136
s30239,4833,6168,422
s8880,4834,9573,98
s45370,4835,8403,81
s52670,4836,7774,330
s69595,4837,383,254
s58003,4838,6048,207
s21301,4839,9577,111
s17162,4840,7404,197
s19306,4841,5148,89
s30261,4842,8126,132
s17260,4843,1970,288
s28590,4844,3274,80
s51773,4845,4248,164
s63662,4846,7511,68
s29857,4847,591,245
s26344,4848,1133,294
s7356,4849,9045,480
s11499,4850,9123,168
s29140,4851,4962,467
s15027,4852,9634,107
s14313,4853,1262,208
s54989,4854,6036,469
s19936,4855,6490,344
s13659,4856,9852,226
s17610,4857,3805,345
s56174,4858,5053,320
s31438,4859,8154,177
s66305,4860,5640,384
s60115,4861,2024,243
s31022,4862,1372,359
s58043,4863,5345,314
s32258,4864,4734,444
s17700,4865,532,310
s20847,4866,2854,330
s57342,4867,3936,257
s67263,4868,8017,147
s29270,4869,1773,130
s66980,4870,5696,455
s25618,4871,1506,326
s53281,4872,5051,405
s14985,4873,3785,409
s22672,4874,4285,122
s59219,4875,211,240
s20354,4876,5817,473
s10681,4877,4376,112
s8406,4878,4008,342
s64276,4879,8268,131
s47139,4880,9842,50
s12703,4881,3405,493
s20104,4882,601,144
s58762,4883,5354,458
s14863,4884,8437,425
s25754,4885,9617,99
s46709,4886,6825,317
s29407,4887,4085,341
s25072,4888,4435,408
s58431,4889,8922,434
s16851,4890,3774,499
s50058,4891,932,141
s7764,4892,2525,95
s11193,4893,8833,400
s64679,4894,947,499
s33144,4895,3698,221
s30898,4896,2054,159
s40177,4897,4750,254
s24898,4898,3357,344
s6754,4899,2397,257
s9950,4900,1205,437
s69695,4901,4032,408
s66575,4902,186,92
s69094,4903,4439,319
s15576,4904,8001,321
s1660,4905,547,203
s3565,4906,3300,98
s17187,4907,1070,317
s45081,4908,2012,445
s48066,4909,2781,361
s3103,4910,6818,186
s22262,4911,6541,71
s19907,4912,7071,183
s37887,4913,3958,307
s54025,4914,1259,249
s43407,4915,9067,463
s61129,4916,2509,355
s22950,4917,5593,78
s53621,4918,4320,304
s4155,4919,4480,140
s10226,4920,7291,163
s33789,4921,2243,407
s12513,4922,5209,278
s4084,4923,3912,495
s26721,4924,7028,284
s31777,4925,4379,404
s18757,4926,3107,267
s34799,4927,3019,427
s56104,4928,1794,315
s8450,4929,4358,330
s6036,4930,3600,398
s35700,4931,5809,487
s49265,4932,5437,465
s49834,4933,1281,340
s2142,4934,3295,240
s43210,4935,9878,113
s21296,4936,7908,483
s7170,4937,4646,102
s26407,4938,6758,70
s57529,4939,8912,499
s16893,4940,8142,114
s63161,4941,956,452
s26615,4942,3366,499
s4603,4943,7229,190
s52529,4944,1864,303
s38470,4945,7307,255
s15764,4946,2634,136
s63130,4947,9057,381
s15168,4948,9586,202
s17668,4949,9538,128
s38391,4950,7069,414
s66701,4951,8757,309
s18142,4952,6099,492
s47552,4953,8137,109
s52304,4954,4690,479
s50485,4955,5851,336
s59618,4956,4552,204
s16104,4957,8790,199
s40387,4958,6498,106
s43186,4959,9978,316
s2723,4960,4698,430
s51954,4961,4137,369
s5337,4962,7126,336
s30173,4963,2909,442
s61846,4964,1722,52
s35289,4965,5407,325
s51351,4966,1326,373
s69807,4967,9609,493
s28337,4968,8548,237
s33935,4969,3641,258
s69827,4970,1845,161
s60098,4971,282,382
s15948,4972,2418,297
s51249,4973,6818,299
s30491,4974,5008,263
s2704,4975,2527,334
s41391,4976,6664,397
s64808,4977,5813,446
s23467,4978,234,202
s17612,4979,9119,105
s50073,4980,8442,71
s52923,4981,2053,272
s32181,4982,7478,345
s58850,4983,1474,420
s17166,4984,3762,92
s67627,4985,1491,130
s46527,4986,2789,417
s63105,4987,1545,432
s64647,4988,1123,111
s69392,4989,3060,189
s66669,4990,6603,194
s46115,4991,7770,298
s24367,4992,9345,370
s6044,4993,1406,233
s33235,4994,1749,70
s11550,4995,8680,446
s4092,4996,6452,153
s3048,4997,7085,383
s51217,4998,6336,215
s62734,4999,9358,161
s50710,5000,9270,435
s44966,5001,7200,403
s41961,5002,8801,153
s38637,5003,7007,334
s32210,5004,4184,247
s2327,5005,341,170
s31015,5006,9359,65
s17616,5007,3924,425
s11927,5008,2186,464
s31535,5009,9849,88
s58779,5010,4794,290
s41769,5011,9233,466
s49616,5012,1760,336
s24156,5013,9504,53
s41678,5014,8142,303
s59781,5015,165,434
s6689,5016,1363,148
s13236,5017,266,314
s53417,5018,1852,431
s63630,5019,7212,98
s19651,5020,431,283
s3245,5021,4216,110
s32967,5022,6720,341
s33755,5023,4155,303
s42779,5024,8430,297
s53081,5025,768,82
s33729,5026,1113,172
s19985,5027,184,473
s3283,5028,8061,215
s3280,5029,3691,124
s48295,5030,6313,192
s35413,5031,4120,91
s69215,5032,3978,50
s20246,5033,2815,300
s36259,5034,1580,372
s48325,5035,7980,413
s10428,5036,5992,474
s53183,5037,7154,201
s34017,5038,8221,434
s38240,5039,9730,412
s61636,5040,5539,177
s53649,5041,3775,216
s58880,5042,124,435
s34614,5043,3094,330
s14075,5044,2687,320
s32395,5045,3913,124
s22375,5046,3901,443
s29390,5047,4290,298
s45227,5048,3475,264
