stocksymbol,time,quantity,price
s32027,21619,9618,388
s10335,21620,8908,321
s27151,21621,5698,342
s31075,21622,7066,445
s22567,21623,415,336
s39101,21624,8914,487
s9853,21625,9215,230
s63898,21626,6207,186
s40427,21627,600,466
s14326,21628,6337,370
s17206,21629,6533,391
s13176,21630,4513,338
s8005,21631,3449,55
s42955,21632,5125,291
s59404,21633,8901,248
s15328,21634,2975,325
s37718,21635,6158,176
s23189,21636,1395,269
s6452,21637,8430,478
s63294,21638,7296,207
s32334,21639,580,78
s6830,21640,6317,291
s5062,21641,1193,459
s24042,21642,1361,451
s59653,21643,5858,383
s6431,21644,9671,237
s65199,21645,9341,411
s32350,21646,7204,234
s7578,21647,7303,484
s16588,21648,6754,298
s55963,21649,6325,335
s63230,21650,880,443
s36776,21651,4867,383
s38605,21652,8325,405
s28178,21653,2523,378
s49095,21654,3897,491
s49891,21655,3914,443
s40538,21656,9518,427
s30239,21657,8732,122
s51042,21658,9311,270
s20365,21659,3781,353
s63524,21660,2851,114
s32267,21661,8388,487
s14916,21662,1955,341
s6826,21663,448,310
s28614,21664,5073,339
s38428,21665,1716,451
s4030,21666,2191,125
s51494,21667,2599,228
s10091,21668,8673,470
s37234,21669,8602,394
s28080,21670,3230,257
s45640,21671,4389,292
s28104,21672,6125,105
s63534,21673,5420,498
s43129,21674,5513,481
s66851,21675,5398,223
s6430,21676,9472,57
s18728,21677,6816,377
s33455,21678,7786,174
s26840,21679,6128,239
s35243,21680,5484,134
s38671,21681,8828,439
s63927,21682,5703,356
s47133,21683,4063,157
s25852,21684,6582,281
s41988,21685,1791,129
s56144,21686,3303,112
s4953,21687,9690,421
s55730,21688,1987,248
s42041,21689,675,152
s1109,21690,4994,281
s20599,21691,2961,233
s26998,21692,4424,117
s8762,21693,5230,467
s17640,21694,493,194
s55535,21695,8796,473
s68583,21696,2454,285
s50857,21697,144,471
s43990,21698,629,144
s62486,21699,5092,312
s46322,21700,838,139
s54752,21701,6118,170
s6268,21702,7186,322
s22725,21703,807,245
s38233,21704,4085,121
s35533,21705,813,387
s51544,21706,5134,383
s53848,21707,8243,90
s29651,21708,8763,101
s19023,21709,2189,481
s35936,21710,4577,200
s68844,21711,7091,77
s50287,21712,2839,269
s37755,21713,8537,177
s12414,21714,4858,163
s20256,21715,8967,66
s47835,21716,7814,479
s64843,21717,8177,142
s7381,21718,6695,109
s60024,21719,2622,214
s61073,21720,1886,477
s29985,21721,7156,72
s57783,21722,6082,268
s24258,21723,5365,305
s2663,21724,2487,462
s31059,21725,7958,285
s25045,21726,4400,357
s55074,21727,6838,237
s44610,21728,5890,149
s63065,21729,402,474
s27132,21730,4375,125
s66674,21731,2879,135
s12834,21732,3055,109
s36054,21733,1268,450
s12918,21734,7110,375
s60450,21735,9112,458
s44350,21736,7110,124
s623,21737,1302,308
s33252,21738,2577,325
s4502,21739,7726,301
s21415,21740,6763,175
s92,21741,3278,104
s45461,21742,5268,105
s31396,21743,2185,252
s24521,21744,6825,422
s47263,21745,7680,353
s60587,21746,9436,346
s56279,21747,9489,223
s51720,21748,6119,264
s1035,21749,4487,393
s62480,21750,4469,92
s44302,21751,4099,136
s58168,21752,2569,497
s52659,21753,3538,417
s47214,21754,3049,142
s57263,21755,7859,356
s68406,21756,8646,247
s34555,21757,1698,68
s19464,21758,7326,252
s63177,21759,7841,168
s47121,21760,4187,479
s46067,21761,7566,177
s48716,21762,2925,132
s65662,21763,4888,68
s50235,21764,5541,199
s57673,21765,981,389
s44841,21766,4640,462
s17655,21767,2853,219
s23214,21768,223,158
s40704,21769,7593,181
s25016,21770,2398,175
s45316,21771,5991,259
s6616,21772,8438,387
s1325,21773,508,166
s21153,21774,1372,203
s55577,21775,1365,423
s25112,21776,1897,271
s9925,21777,4748,453
s45120,21778,2333,471
s5072,21779,9616,221
s56467,21780,1263,385
s60771,21781,4716,246
s8646,21782,2576,378
s56702,21783,1126,149
s19459,21784,1646,382
s49247,21785,2908,178
s40200,21786,726,435
s49071,21787,4779,243
s26075,21788,3563,271
s69025,21789,9659,491
s36310,21790,6298,109
s45316,21791,5090,264
s35190,21792,4774,326
s44616,21793,5874,81
s35849,21794,5777,178
s26764,21795,1350,134
s61097,21796,3395,175
s34442,21797,875,156
s6848,21798,6051,131
s58347,21799,3451,122
s2638,21800,9371,125
s26795,21801,910,158
s62383,21802,1213,411
s14505,21803,8673,432
s9326,21804,1719,351
s12457,21805,3319,471
s8040,21806,7197,197
s40025,21807,8614,347
s27295,21808,1745,447
s51153,21809,3939,430
s68568,21810,1598,186
s43880,21811,1474,215
s23088,21812,1239,129
s62536,21813,4216,311
s32278,21814,6406,285
s68214,21815,1557,152
s62533,21816,5878,351
s59000,21817,3321,209
s55374,21818,9107,371
s33915,21819,5567,128
s45498,21820,2055,437
s40692,21821,397,190
s34016,21822,3842,291
s66549,21823,5710,393
s69749,21824,8726,65
s30404,21825,612,431
s9650,21826,8521,495
s64266,21827,8959,278
s22428,21828,783,396
s14758,21829,2989,148
s16082,21830,5467,74
s2205,21831,7524,213
s32675,21832,2422,52
s64924,21833,9828,129
s37091,21834,8022,406
s49258,21835,412,395
s67347,21836,4195,494
s7610,21837,9785,382
s44965,21838,1591,434
s60287,21839,4734,453
s34398,21840,2461,190
s13466,21841,4630,323
s32141,21842,5808,427
s69926,21843,9021,92
s66070,21844,5359,167
s50460,21845,7599,420
s5118,21846,3719,274
s14794,21847,8513,338
s28579,21848,8272,310
s52209,21849,3070,383
s34693,21850,5003,418
s54886,21851,6506,129
s24819,21852,6073,336
s24111,21853,4890,314
s36954,21854,2964,372
s69318,21855,4858,277
s13834,21856,6445,53
s31012,21857,6088,261
s54056,21858,1496,468
s69111,21859,8050,289
s14547,21860,2689,285
s51768,21861,710,60
s47490,21862,9230,67
s23089,21863,6218,129
s69276,21864,7506,347
s54153,21865,7227,346
s60508,21866,3765,213
s9106,21867,4801,145
s46697,21868,9718,355
s55081,21869,5530,493
s5557,21870,9986,66
s66718,21871,7601,486
s5988,21872,4090,78
s24483,21873,7629,476
s55599,21874,4771,275
s13569,21875,1604,345
s46493,21876,5941,446
s28208,21877,9432,327
s38835,21878,3431,357
s63417,21879,9219,316
s69237,21880,7171,411
s27910,21881,8690,146
s16185,21882,2338,471
s20023,21883,2932,125
s19043,21884,1135,325
s33090,21885,7936,125
s38256,21886,6336,431
s28476,21887,6167,287
s15696,21888,4209,56
s58596,21889,6924,373
s37559,21890,3612,410
s41761,21891,5666,382
s27988,21892,6337,230
s52844,21893,8961,462
s60013,21894,5445,228
s43533,21895,7950,280
s62685,21896,3759,257
s11,21897,7077,98
s17703,21898,8192,346
s39602,21899,4515,475
s34074,21900,2335,107
s39921,21901,449,315
s65000,21902,2912,385
s38906,21903,6121,489
s32152,21904,5939,251
s30871,21905,509,172
s67685,21906,4547,453
s37125,21907,1618,85
s13597,21908,4841,167
s60367,21909,2581,268
s51428,21910,5297,330
s68725,21911,3830,117
s47075,21912,1419,293
s24311,21913,6629,403
s50634,21914,9649,179
s23841,21915,108,381
s40408,21916,1340,449
s4107,21917,5928,71
s54018,21918,7393,328
s33683,21919,1086,447
s4345,21920,4023,377
s46758,21921,3941,445
s48918,21922,2529,461
s36108,21923,8113,242
s8724,21924,8700,363
s47908,21925,6553,272
s15063,21926,5307,93
s20457,21927,7899,87
s43650,21928,3960,200
s20498,21929,8062,339
s42563,21930,9462,384
s51048,21931,746,356
s19234,21932,9567,150
s3259,21933,9824,275
s65823,21934,3612,303
s44439,21935,5749,373
s724,21936,2582,271
s54132,21937,8517,156
s48137,21938,438,219
s36915,21939,3278,399
s65495,21940,9881,67
s16290,21941,440,341
s46917,21942,8101,261
s46112,21943,8130,290
s40944,21944,5314,318
s26702,21945,1617,292
s59075,21946,7967,217
s11693,21947,1136,244
s49377,21948,6329,195
s30222,21949,1912,87
s46459,21950,2345,459
s11598,21951,8803,108
s48554,21952,8846,222
s66558,21953,7888,305
s54978,21954,1796,262
s24316,21955,6357,116
s61921,21956,6761,282
s19058,21957,9768,408
s67279,21958,3755,83
s41542,21959,746,151
s33826,21960,410,457
s47210,21961,2187,72
s53840,21962,2377,164
s42706,21963,9395,228
s61191,21964,5119,271
s7262,21965,7297,60
s42314,21966,9498,110
s43676,21967,8167,227
s65655,21968,4414,483
s68634,21969,3206,146
s49712,21970,3032,143
s63821,21971,5409,68
s7166,21972,6890,195
s66780,21973,2731,67
s19353,21974,5889,462
s10341,21975,4976,264
s172,21976,529,59
s67398,21977,2276,235
s21933,21978,680,399
s23452,21979,1434,431
s28047,21980,8628,151
s27016,21981,1485,325
s18011,21982,2586,142
s43546,21983,5073,68
s60316,21984,294,316
s69602,21985,8338,339
s51233,21986,4061,147
s14595,21987,9068,372
s30917,21988,4059,406
s56792,21989,7295,432
s11404,21990,1147,317
s8713,21991,5594,498
s39127,21992,9754,393
s23981,21993,7940,396
s2304,21994,7562,371
s47068,21995,7659,218
s67597,21996,3746,133
s12420,21997,4823,440
s51174,21998,3900,224
s41893,21999,5604,101
s48243,22000,9513,381
s18088,22001,5451,227
s11862,22002,6954,256
s63206,22003,3543,224
s53750,22004,2430,416
s20112,22005,8185,243
s16770,22006,8699,256
s26943,22007,7473,95
s55332,22008,2181,156
s19180,22009,5277,395
s48979,22010,8470,364
s56004,22011,3359,167
s30394,22012,7615,83
s13780,22013,5011,409
s60564,22014,7012,195
s32575,22015,2304,458
s45196,22016,8940,207
s30408,22017,2133,94
s46432,22018,6154,88
s56187,22019,4405,423
s61564,22020,9748,272
s21949,22021,5700,183
s64520,22022,4756,199
s13753,22023,961,424
s5239,22024,4732,125
s13767,22025,563,425
s3064,22026,6307,391
s69958,22027,2822,322
s16474,22028,5395,344
s67538,22029,4037,163
s58934,22030,7275,485
s54314,22031,501,494
s3334,22032,7080,372
s6312,22033,8462,219
s29322,22034,9396,180
s5333,22035,3701,201
s30407,22036,5442,265
s14447,22037,7980,348
s39112,22038,3978,196
s24686,22039,2550,112
s28062,22040,9879,439
s38621,22041,2378,492
s6141,22042,7814,201
s59009,22043,2227,79
s44112,22044,4518,222
s24709,22045,9102,163
s27707,22046,718,280
s11133,22047,5944,283
s43300,22048,4098,150
s65661,22049,9889,294
s38844,22050,5000,63
s51103,22051,1798,247
s8733,22052,8012,165
s32632,22053,4022,492
s8537,22054,768,281
s25519,22055,9341,70
s8912,22056,3881,400
s6911,22057,4625,181
s5904,22058,7039,321
s13424,22059,3945,398
s23210,22060,1813,472
s7385,22061,842,233
s64420,22062,418,211
s49228,22063,2465,184
s576,22064,8756,463
s53959,22065,4394,135
s54312,22066,2296,206
s49003,22067,7234,470
s16988,22068,6921,207
s10551,22069,2594,188
s53721,22070,4846,226
s9128,22071,5499,348
s45932,22072,4319,273
s2798,22073,7372,143
s26215,22074,6942,444
s40199,22075,2394,438
s16577,22076,396,415
s46811,22077,8850,374
s40433,22078,6632,434
s37567,22079,7964,222
s31740,22080,493,467
s25619,22081,7965,408
s67636,22082,809,350
s64778,22083,4175,416
s62481,22084,2611,54
s32749,22085,6132,237
s37056,22086,5884,163
s26001,22087,2260,203
s33386,22088,9195,299
s32116,22089,7914,286
s66403,22090,5528,252
s56284,22091,6327,244
s52710,22092,6341,195
s24361,22093,5847,240
s30014,22094,9878,432
s46594,22095,6361,463
s44706,22096,7987,473
s50802,22097,5823,398
s14741,22098,8456,385
s44733,22099,8905,461
s32321,22100,1967,77
s60313,22101,1876,192
s7227,22102,852,272
s65501,22103,2170,59
s6520,22104,7190,141
s40888,22105,9697,239
s34870,22106,4442,444
s12434,22107,1593,324
s55844,22108,1128,135
s61694,22109,6337,345
s63362,22110,4543,369
s9301,22111,5470,493
s3157,22112,9399,448
s8326,22113,7928,75
s2499,22114,6080,434
s30079,22115,6121,81
s62348,22116,5637,336
s21569,22117,454,284
s11387,22118,9006,206
s12989,22119,9635,452
s18109,22120,7989,282
s39370,22121,5279,286
s1418,22122,1697,220
s54217,22123,3859,434
s69649,22124,3284,92
s18567,22125,5417,317
s66287,22126,5479,434
s28107,22127,3958,391
s61697,22128,5526,462
s24048,22129,2407,144
s66799,22130,274,91
s60578,22131,4478,371
s61531,22132,7059,144
s39941,22133,7616,387
s46029,22134,5762,77
s42480,22135,6225,405
s48889,22136,6484,403
s44156,22137,7592,428
s8855,22138,7173,262
s21126,22139,1219,422
s12195,22140,2086,453
s14344,22141,5296,407
s7819,22142,1930,253
s32724,22143,1833,82
s29308,22144,4928,64
s32190,22145,7437,459
s27720,22146,3414,154
s57896,22147,4872,390
s68099,22148,7895,442
s30543,22149,7661,271
s33922,22150,6637,265
s65871,22151,3564,432
s21056,22152,5086,441
s52967,22153,7062,236
s61038,22154,5798,81
s2968,22155,9058,311
s32251,22156,5841,172
s30913,22157,9184,378
s50462,22158,2595,407
s27642,22159,6290,481
s23972,22160,9750,217
s44465,22161,8105,155
s19153,22162,5091,125
s67587,22163,9026,388
s14466,22164,1914,208
s44190,22165,6215,97
s15268,22166,5091,403
s16485,22167,3789,117
s43307,22168,9035,421
s18492,22169,7767,257
s21076,22170,7648,110
s32720,22171,958,466
s34879,22172,1351,90
s60547,22173,1459,465
s67663,22174,5558,422
s18516,22175,9389,166
s51599,22176,239,190
s22169,22177,8680,111
s23615,22178,5713,426
s42417,22179,3592,241
s68641,22180,3220,77
s51358,22181,1473,476
s40805,22182,5514,199
s60512,22183,4878,313
s10840,22184,4171,358
s37256,22185,460,62
s465,22186,1979,380
s886,22187,291,313
s51898,22188,679,150
s35405,22189,5216,175
s10237,22190,6135,173
s26331,22191,5609,96
s62519,22192,3793,230
s31158,22193,3369,431
s50695,22194,1218,482
s48107,22195,5286,376
s35405,22196,1978,172
s32479,22197,4044,335
s26334,22198,6783,362
s56416,22199,7333,405
s64919,22200,6047,119
s7004,22201,6358,380
s44073,22202,1610,377
s22744,22203,4237,455
s22970,22204,1093,499
s33006,22205,4139,221
s4430,22206,2421,497
s55526,22207,4852,239
s7613,22208,6541,287
s54238,22209,4511,109
s18377,22210,7580,311
s6770,22211,1188,427
s66254,22212,6058,294
s32739,22213,296,236
s16356,22214,4070,88
s63125,22215,8807,255
s15756,22216,6647,352
s57328,22217,2644,373
s64447,22218,9848,499
s9806,22219,9523,308
s10385,22220,747,68
s2465,22221,5810,109
s58242,22222,4369,300
s69460,22223,1379,481
s32294,22224,4251,179
s61174,22225,865,75
s61350,22226,1835,50
s51066,22227,4670,271
s40903,22228,5969,75
s16767,22229,4376,241
s55219,22230,9813,300
s56140,22231,7793,394
s40900,22232,3755,390
s13039,22233,2495,172
s58405,22234,4615,492
s30629,22235,5236,473
s60823,22236,1030,217
s46541,22237,5367,233
s58600,22238,9718,427
s33046,22239,6101,280
s65724,22240,388,234
s27553,22241,8015,240
s43189,22242,8070,401
s5714,22243,5536,159
s20605,22244,3763,361
s47046,22245,4516,113
s45773,22246,8349,397
s31747,22247,9716,385
s9416,22248,7659,475
s6164,22249,2440,165
s39829,22250,9643,473
s21002,22251,1103,296
s52465,22252,7058,459
s11000,22253,1694,57
s13230,22254,6077,136
s50177,22255,7863,446
s20768,22256,9264,364
s68346,22257,4735,178
s23424,22258,7677,343
s46164,22259,3870,400
s67629,22260,7557,222
s32890,22261,5838,465
s58424,22262,9425,427
s39245,22263,4861,65
s49303,22264,4159,165
s13462,22265,7957,115
s69105,22266,3668,157
s41181,22267,3040,369
s7032,22268,4838,335
s60773,22269,5493,104
s41234,22270,9987,55
s3095,22271,8125,139
s34007,22272,8357,277
s16552,22273,3579,318
s22235,22274,1250,395
s20371,22275,2514,55
s38111,22276,3046,248
s48622,22277,5982,408
s27317,22278,1551,444
s36120,22279,5273,488
s53823,22280,7835,295
s43370,22281,2464,188
s66953,22282,6386,219
s39721,22283,389,454
s28723,22284,3502,169
s33026,22285,774,441
s16274,22286,9625,328
s2002,22287,7057,226
s58648,22288,8865,405
s16257,22289,5729,369
s25904,22290,2636,347
s34322,22291,474,475
s1088,22292,3663,457
s10337,22293,8713,302
s46371,22294,1807,345
s47996,22295,1985,485
s36605,22296,5390,452
s40367,22297,9514,106
s15887,22298,1285,277
s12276,22299,6096,442
s67560,22300,488,68
s16981,22301,8948,51
s57296,22302,3938,115
s45139,22303,4021,405
s33049,22304,5251,485
s68716,22305,5931,417
s25253,22306,8394,218
s49164,22307,5030,64
s6,22308,1020,364
s69032,22309,8979,327
s180,22310,7492,491
s9988,22311,3952,79
s8471,22312,7941,284
s17842,22313,1772,357
s10194,22314,2835,152
s38099,22315,2928,497
s40954,22316,4279,440
s13393,22317,5289,150
s25591,22318,4524,427
s52353,22319,3310,109
s44204,22320,2902,56
s59962,22321,3664,492
s50233,22322,7409,375
s44373,22323,2118,470
s63218,22324,7923,395
s8758,22325,6557,439
s64778,22326,5586,414
s24348,22327,7455,247
s34985,22328,1860,459
s61647,22329,2269,253
s55099,22330,9653,222
s11322,22331,1720,493
s16218,22332,3345,75
s31024,22333,4575,425
s47356,22334,707,487
s11113,22335,3400,217
s52783,22336,3771,69
s29454,22337,9550,354
s7131,22338,9640,276
s68554,22339,5281,106
s54612,22340,7862,395
s4524,22341,530,112
s49072,22342,484,109
s29976,22343,9268,209
s53170,22344,1960,469
s20770,22345,1512,294
s52010,22346,289,429
s17120,22347,1257,443
s46507,22348,1797,444
s43424,22349,8113,117
s19727,22350,4645,460
s40159,22351,2303,480
s21574,22352,3260,420
s27521,22353,433,94
s59888,22354,1471,358
s28006,22355,1971,214
s31764,22356,4739,226
s26525,22357,4245,438
s12662,22358,9796,189
s52719,22359,9292,241
s43403,22360,1644,209
s69277,22361,3202,378
s63357,22362,9672,153
s50154,22363,8874,401
s29392,22364,2275,302
s51154,22365,6940,130
s52776,22366,3282,73
s2742,22367,5758,367
s55812,22368,2876,321
s52457,22369,1805,326
s6099,22370,996,401
s59441,22371,1994,491
s20061,22372,8786,109
s14750,22373,1063,57
s67222,22374,1431,214
s7874,22375,5556,116
s67844,22376,2142,105
s47782,22377,4527,363
s19615,22378,2093,238
s39807,22379,646,165
s53884,22380,5154,124
s47253,22381,2608,372
s50242,22382,4797,230
s20575,22383,1893,117
s65164,22384,8085,187
s21760,22385,3491,69
s20221,22386,1848,56
s46620,22387,5422,454
s45353,22388,5329,384
s47451,22389,1847,467
s6192,22390,5768,222
s63167,22391,8078,354
s1663,22392,8527,170
s16286,22393,9412,207
s12370,22394,1378,426
s6841,22395,3259,332
s9680,22396,5293,448
s50028,22397,247,482
s7767,22398,5901,127
s67433,22399,897,301
s23873,22400,9636,222
s64779,22401,3347,249
s45143,22402,2672,213
s26583,22403,8947,432
s21488,22404,2138,132
s32622,22405,8139,280
s5609,22406,8124,310
s60583,22407,9064,176
s49342,22408,6719,87
s5480,22409,8687,390
s10794,22410,874,382
s2377,22411,2047,175
s57180,22412,1957,126
s67045,22413,2761,333
s21677,22414,8309,257
s37545,22415,2919,248
s1137,22416,5926,85
s54139,22417,9597,254
s9632,22418,3255,450
s60721,22419,3318,51
s30228,22420,4611,185
s45994,22421,6964,432
s1101,22422,4777,82
s19121,22423,7984,102
s60337,22424,6519,100
s53843,22425,2824,312
s61263,22426,9032,409
s51132,22427,6931,105
s55485,22428,7785,403
s26831,22429,2001,127
s9358,22430,6839,249
s34005,22431,9283,173
s40052,22432,1072,429
s30240,22433,3721,376
s28891,22434,7945,360
s8459,22435,8428,259
s58824,22436,4039,488
s51300,22437,1100,256
s69250,22438,9328,442
s40069,22439,8106,327
s2955,22440,7162,348
s37075,22441,2779,243
s44668,22442,2999,277
s12590,22443,9979,452
s52564,22444,8300,376
s66817,22445,4652,161
s48939,22446,5267,226
s34728,22447,3817,450
s54157,22448,9232,369
s18375,22449,6853,213
s62527,22450,8383,107
s55311,22451,2674,110
s65604,22452,4321,490
s64272,22453,543,74
s46859,22454,3651,220
s45134,22455,7682,101
s17324,22456,6929,141
s26571,22457,9395,110
s43887,22458,4217,114
s67813,22459,8032,252
s53506,22460,514,217
s44996,22461,2201,245
s68085,22462,7232,239
s66119,22463,6421,60
s9612,22464,4906,122
s1892,22465,4822,454
s43849,22466,8558,291
s34364,22467,3392,260
s58519,22468,183,335
s4461,22469,5729,78
s70000,22470,383,97
s20837,22471,5401,349
s15820,22472,8358,302
s62044,22473,7449,354
s26108,22474,2191,429
s34883,22475,364,329
s57855,22476,6192,217
s45735,22477,5629,291
s37087,22478,5789,430
s2834,22479,2829,148
s41921,22480,134,358
s8214,22481,8690,52
s59563,22482,6130,334
s26268,22483,4254,434
s60181,22484,5684,69
s10763,22485,8407,319
s249,22486,5777,229
s13181,22487,7047,91
s55411,22488,9437,233
s15808,22489,9325,472
s1823,22490,1861,282
s11807,22491,7161,362
s55522,22492,5122,118
s20892,22493,6961,236
s52889,22494,5561,340
s8048,22495,7079,378
s41746,22496,8220,380
s42237,22497,9637,354
s16837,22498,6934,108
s14151,22499,9262,383
s62382,22500,7376,481
s59416,22501,774,192
s56993,22502,2225,324
s54916,22503,3990,404
s25629,22504,7604,292
s10396,22505,7262,380
s58748,22506,1829,172
s30320,22507,7752,146
s690,22508,9978,323
s54322,22509,6844,335
s56975,22510,2989,288
s1372,22511,9112,183
s5613,22512,1456,157
s65191,22513,6731,493
s10821,22514,5509,443
s12666,22515,2333,60
s6451,22516,1980,126
s32408,22517,9193,267
s64805,22518,6554,381
s7221,22519,2049,361
s29220,22520,1897,87
s38490,22521,1601,356
s38772,22522,4152,420
s15643,22523,7111,338
s15430,22524,5255,463
s65633,22525,2884,241
s38929,22526,3516,98
s45418,22527,6656,285
s16270,22528,513,239
s41383,22529,6102,367
s63833,22530,1875,450
s65329,22531,4368,238
s4623,22532,6756,112
s59501,22533,8605,131
s4447,22534,3461,276
s13940,22535,2213,406
s55536,22536,9992,111
s31926,22537,6188,205
s52107,22538,4790,183
s39119,22539,2902,372
s63347,22540,3482,456
s46571,22541,7892,257
s51680,22542,639,355
s50718,22543,959,345
s60322,22544,2199,467
s32542,22545,9128,307
s36083,22546,7575,98
s26957,22547,456,59
s26237,22548,3150,302
s66818,22549,6975,252
s44907,22550,1929,404
s19290,22551,8196,188
s51992,22552,542,263
s67202,22553,6432,101
s6730,22554,7556,392
s15324,22555,6790,262
s27333,22556,8618,133
s14428,22557,2453,135
s21617,22558,4821,162
s58561,22559,9741,344
s35673,22560,1053,303
s45492,22561,9910,409
s67462,22562,7679,381
s15263,22563,5509,449
s38760,22564,4086,256
s63986,22565,1675,111
s18210,22566,7567,72
s58281,22567,5529,400
s5380,22568,4865,160
s60407,22569,6423,203
s53228,22570,731,280
s54509,22571,244,112
s24730,22572,7058,110
s26936,22573,3982,105
s67674,22574,2135,234
s56176,22575,8752,417
s4463,22576,2595,235
s38739,22577,6901,133
s10114,22578,6523,447
s8185,22579,4876,89
s23142,22580,3205,75
s30606,22581,993,177
s46030,22582,9050,234
s1813,22583,8362,342
s49365,22584,2462,58
s35305,22585,3376,485
s45573,22586,7209,277
s3432,22587,8844,390
s12896,22588,7175,165
s63815,22589,4917,319
s62732,22590,8013,178
s38631,22591,7114,435
s67598,22592,9586,366
s26082,22593,5768,248
s29172,22594,3631,372
s40378,22595,1587,65
s58143,22596,1574,363
s31487,22597,6012,230
s34547,22598,7987,448
s251,22599,2165,109
s20363,22600,7582,286
s10580,22601,1759,248
s49250,22602,7196,309
s18723,22603,3700,192
s67567,22604,1148,121
s5477,22605,2116,351
s48402,22606,3417,465
s23888,22607,4032,321
s16252,22608,9711,438
s19434,22609,7602,70
s58698,22610,8095,243
s59312,22611,5255,84
s38532,22612,8524,155
s40596,22613,2616,425
s61438,22614,7884,378
s68548,22615,4143,52
s22046,22616,6619,209
s43914,22617,6682,249
s42965,22618,2088,315
s2349,22619,4012,241
s53142,22620,4670,301
s19109,22621,7305,460
s20270,22622,1988,284
s572,22623,5583,349
s4367,22624,7322,197
s4818,22625,5307,362
s42829,22626,6794,466
s1254,22627,6498,213
s43911,22628,776,261
s46701,22629,7425,300
s45075,22630,869,365
s34646,22631,4767,184
s59661,22632,2087,482
s51494,22633,4853,225
s36512,22634,9855,485
s42635,22635,6650,74
s37899,22636,5956,422
s47290,22637,9764,351
s47794,22638,3312,388
s44555,22639,6620,370
s29925,22640,9479,467
s59974,22641,2308,451
s13887,22642,4050,226
s21942,22643,5150,161
s48519,22644,5146,466
s34932,22645,6700,488
s50463,22646,1854,443
s68190,22647,6493,154
s40193,22648,8271,135
s13643,22649,6721,101
s36848,22650,8869,57
s2802,22651,6381,122
s14237,22652,6271,176
s15846,22653,8490,443
s64140,22654,4922,277
s40262,22655,4514,99
s22541,22656,3236,173
s3589,22657,4120,387
s14571,22658,3178,260
s17471,22659,8986,197
s41362,22660,812,262
s62903,22661,8067,165
s67785,22662,2280,278
s34773,22663,8249,463
s12649,22664,6214,308
s23942,22665,4969,139
s6113,22666,9479,151
s58988,22667,5081,364
s12972,22668,5522,151
s1279,22669,7243,429
s41250,22670,7024,299
s21196,22671,8456,117
s30230,22672,3932,88
s25530,22673,2917,427
s16325,22674,3246,339
s57614,22675,5872,93
s59297,22676,4478,93
s29525,22677,6990,256
s31742,22678,6894,340
s50782,22679,7251,466
s15986,22680,2757,460
s37210,22681,4786,374
s9377,22682,9615,169
s54351,22683,833,63
s54092,22684,8733,285
s10486,22685,6626,280
s31458,22686,1212,69
s7124,22687,5291,135
s59458,22688,5175,267
s14427,22689,5725,166
s6555,22690,1946,244
s11608,22691,8541,355
s30348,22692,7949,474
s24725,22693,7281,309
s6877,22694,4519,479
s44030,22695,2009,343
s10130,22696,945,182
s42112,22697,8208,485
s54834,22698,286,92
s57659,22699,5952,61
s68294,22700,3675,117
s46749,22701,4362,139
s33181,22702,6197,148
s34309,22703,5092,388
s9561,22704,5789,378
s44229,22705,4499,194
s52887,22706,3056,405
s40767,22707,4230,328
s2087,22708,5578,283
s34754,22709,1217,206
s34275,22710,5102,370
s30412,22711,3370,67
s35031,22712,5780,103
s19601,22713,1434,83
s20781,22714,3238,116
s62610,22715,7197,265
s68690,22716,8214,128
s5432,22717,3994,456
s41835,22718,5564,280
s6272,22719,7677,500
s22317,22720,7343,275
s38292,22721,870,481
s1636,22722,9622,368
s38285,22723,6524,488
s8084,22724,4312,99
s61944,22725,5127,150
s30381,22726,2644,477
s21235,22727,9708,380
s26052,22728,3538,396
s48204,22729,6394,454
s25158,22730,5449,449
s30437,22731,7141,81
s7962,22732,8222,461
s16262,22733,297,198
s58608,22734,7218,428
s51472,22735,9511,231
s28753,22736,6338,139
s11209,22737,513,144
s62195,22738,5056,419
s12911,22739,8298,380
s24646,22740,5473,374
s14806,22741,2064,382
s50002,22742,6432,195
s39182,22743,437,467
s14113,22744,1186,239
s19937,22745,1920,328
s55621,22746,8787,375
s38157,22747,4949,76
s66242,22748,6644,315
s43675,22749,6118,337
s31111,22750,5686,280
s64058,22751,851,312
s3581,22752,1624,472
s17657,22753,7872,390
s44149,22754,8427,79
s52870,22755,2307,67
s31492,22756,9818,441
s61128,22757,9076,302
s29700,22758,8779,327
s17351,22759,4236,277
s20446,22760,1675,354
s58340,22761,3328,207
s68383,22762,2812,128
s10984,22763,8561,491
s30802,22764,3069,330
s58612,22765,3514,181
s523,22766,3159,426
s6582,22767,7892,200
s40021,22768,3496,138
s27494,22769,2616,499
s27688,22770,6401,60
s31753,22771,3167,213
s49061,22772,3427,335
s40822,22773,2898,422
s3695,22774,9063,225
s5133,22775,829,436
s43968,22776,4912,234
s17676,22777,8387,285
s66829,22778,5477,178
s35061,22779,7695,175
s56673,22780,4745,441
s65101,22781,8641,329
s63947,22782,9679,255
s46929,22783,7708,379
s65719,22784,8174,56
s27684,22785,9154,146
s3590,22786,9952,394
s45576,22787,883,497
s49396,22788,1618,52
s43258,22789,9331,103
s24921,22790,8514,134
s30545,22791,1690,233
s10562,22792,2430,134
